Team,Rating Week 12,Rank Week 12
Illinois State,-798.5231386402389,177.0
Nicholls State,-823.9501054152373,178.0
Robert Morris,-845.3670834685541,179.0
Portland State,-850.1461206985539,180.0
Southern Utah,-858.335957530946,181.0
California,-861.4634980863481,182.0
Buffalo,-895.3104252399529,183.0
San Jose State,-909.5552230351985,184.0
Norfolk State,-910.1351038521624,185.0
Nebraska,-915.7179536139488,186.0
Charlotte,-957.9202503216658,187.0
Idaho State,-1041.9783513010746,188.0
Texas Southern,-1047.0154383943202,189.0
Murray State,-1085.5619613756808,190.0
South Carolina State,-1088.7698155582686,191.0
Fordham,-1148.8477762277994,192.0
Georgia Tech,-1174.7258553893082,193.0
Northwestern,-1178.8198284835871,194.0
Louisiana Tech,-1187.8823760963182,195.0
Ohio,-1212.1491813794594,196.0
Hawaii,-1291.8141502246083,197.0
Colorado,-1366.0957134800392,198.0
Idaho,-1416.743222353407,199.0
Wagner,-1436.1358524419966,200.0
Louisiana-Monroe,-1439.1925256378302,201.0
Colorado State,-1458.392316921503,202.0
Stanford,-1483.36120248637,203.0
Grambling State,-1550.6964742731652,204.0
Georgia Southern,-1652.2962746518754,205.0
Texas State,-1702.3237098310487,206.0
Bowling Green State,-1727.0963163389472,207.0
Duke,-1769.7033265072916,208.0
Navy,-1820.2056085695547,209.0
Nevada-Las Vegas,-1843.305543809042,210.0
Long Island,-1853.1924295900315,211.0
South Florida,-1858.0411939226644,212.0
New Mexico,-2024.8779013842052,213.0
Rice,-2051.158567580559,214.0
Arkansas State,-2078.9622559481513,215.0
Indiana,-2178.7210191632703,216.0
Arizona,-2198.7745956260737,217.0
Akron,-2212.8931547050324,218.0
Tulane,-2238.8271995510613,219.0
Kansas,-2390.9230899660856,220.0
New Mexico State,-2465.3790245096984,221.0
Temple,-2488.8857094776226,222.0
Vanderbilt,-2521.655012296586,223.0
Southern Mississippi,-2601.0900384569422,224.0
Connecticut,-2728.102268186145,225.0
Florida International,-2778.054630960173,226.0
Massachusetts,-2857.667623776711,227.0
