Team,Rating Week 16,Rank Week 16
Eastern Washington,2.2083767102663296,87.0
Illinois,1.2738421244289704,88.0
Tulsa,0.3171304261600625,89.0
Southeastern Louisiana,0.08988532741471211,90.0
Kent State,-0.34329386960979846,91.0
Chattanooga,-0.5096356788681433,92.0
South Dakota,-1.470635903371883,93.0
Maine,-1.5304015712987304,94.0
Montana State,-1.6294611275715065,95.0
Stephen F. Austin,-1.8375172684547265,96.0
Samford,-2.245213877223696,97.0
Texas Tech,-2.2835769114853184,98.0
Southern Illinois,-2.3841699843372917,99.0
Alcorn State,-2.5251553881690114,100.0
Sacramento State,-4.171114918054182,101.0
Memphis,-4.193488511085519,102.0
Missouri State,-4.264427477651262,103.0
Syracuse,-4.6791426812956995,104.0
Eastern Michigan,-4.6987740098571305,105.0
Western Illinois,-5.273104771215146,106.0
Southern California,-5.547250754108381,107.0
Northern Iowa,-5.7888177215537,108.0
Houston Baptist,-6.4003189419075825,109.0
South Alabama,-7.730079430294221,110.0
Jackson State,-8.120780866490195,111.0
Maryland,-8.430734397045617,112.0
Yale,-8.610632773823898,113.0
Richmond,-9.059181284616024,114.0
Washington,-9.236489977077325,115.0
Central Arkansas,-9.347178845289223,116.0
Villanova,-9.628358399000524,117.0
North Dakota,-9.953346761682145,118.0
Southeast Missouri State,-10.361850760491244,119.0
Towson,-10.667051451703124,120.0
Florida Atlantic,-10.851178167481724,121.0
Wofford,-11.402525201228059,122.0
Weber State,-11.932885518163875,123.0
St. Francis (PA),-12.253161751272128,124.0
Lafayette,-13.203387995616023,125.0
Albany,-13.221205717013449,126.0
North Carolina A&T,-13.65238603495644,127.0
Portland State,-13.676228389209461,128.0
Kennesaw State,-13.726405976702116,129.0
Nicholls State,-13.76889740471528,130.0
Florida A&M,-13.816047564599618,131.0
Youngstown State,-14.634990042925832,132.0
Bryant,-14.915764720725424,133.0
Tennessee-Martin,-15.011135484855616,134.0
Delaware,-15.240013719321686,135.0
Austin Peay,-15.544622454593684,136.0
Mercer,-15.95991277814744,137.0
Northwestern State,-16.291623289733668,138.0
Charleston Southern,-16.467945951029368,139.0
Monmouth,-17.075205379285904,140.0
South Carolina,-17.654820600721163,141.0
Morgan State,-17.66602869074145,142.0
Citadel,-18.350446819145432,143.0
Indiana State,-18.527546742454923,144.0
North Carolina Central,-18.70816610562663,145.0
Hawaii,-18.80908854493418,146.0
Elon,-19.63916396452598,147.0
Gardner-Webb,-20.108652258600227,148.0
Tennessee State,-20.201122213649697,149.0
McNeese State,-20.44429556054192,150.0
Northern Colorado,-20.56154499428098,151.0
Missouri,-20.59456760819745,152.0
Colorado State,-20.6542541426682,153.0
Texas Christian,-20.733593969833333,154.0
Bucknell,-21.98471147228737,155.0
Furman,-22.028633288044034,156.0
Cal Poly,-22.114536830377485,157.0
Bethune-Cookman,-22.351828777318254,158.0
Stony Brook,-22.994507256246745,159.0
Abilene Christian,-23.343862095703816,160.0
Campbell,-23.967061886224894,161.0
Virginia Military Institute,-24.04165272275484,162.0
Prairie View A&M,-24.38444507521674,163.0
Hampton,-24.749647856910325,164.0
Duquesne,-24.753577425588624,165.0
New Hampshire,-25.537300600341393,166.0
Eastern Kentucky,-25.77339571732252,167.0
Tulane,-25.957993344011992,168.0
Jacksonville State,-26.95326166028379,169.0
Arkansas-Pine Bluff,-27.06322000962391,170.0
Troy,-27.554426597521257,171.0
Southern,-29.124956623067,172.0
Southern Utah,-30.614354184836106,173.0
Alabama State,-31.061931657144594,174.0
Tennessee Tech,-31.163124102437198,175.0
William & Mary,-31.733262165998145,176.0
Eastern Illinois,-31.83048438822037,177.0
South Carolina State,-31.920088493398836,178.0
Colgate,-31.96806300457257,179.0
Howard,-32.06737798470446,180.0
Texas Southern,-32.16741283376679,181.0
Lamar,-32.26693187014214,182.0
Norfolk State,-32.276026265052025,183.0
Illinois State,-32.29506539610468,184.0
Western Carolina,-32.36316606682682,185.0
Robert Morris,-32.509682975583,186.0
Wyoming,-32.62044911981563,187.0
Central Connecticut State,-33.77539953957057,188.0
Murray State,-35.63260724999706,189.0
Buffalo,-36.2132477429879,190.0
Rutgers,-36.39356773194694,191.0
Idaho State,-37.937483856847095,192.0
Navy,-37.980800055971805,193.0
Colorado,-38.93078075198015,194.0
Fordham,-39.10658883116269,195.0
Louisiana Tech,-44.66574071942205,196.0
Charlotte,-46.08150995289739,197.0
Bowling Green State,-47.50720678067694,198.0
Georgia Tech,-48.332941308142324,199.0
Louisiana-Monroe,-49.205428289127376,200.0
Wagner,-49.53240999581691,201.0
Idaho,-50.442263559565376,202.0
Ohio,-50.51600591286278,203.0
South Florida,-51.588671540849845,204.0
Nevada-Las Vegas,-53.38536399050966,205.0
Northwestern,-53.44571104049444,206.0
Texas State,-54.066740001196585,207.0
San Jose State,-56.33686482809166,208.0
Grambling State,-62.3773958652707,209.0
Arizona,-64.03988898508157,210.0
Arkansas State,-66.30350025907003,211.0
Southern Mississippi,-66.72262043975536,212.0
Stanford,-70.99092840973587,213.0
Long Island,-73.37925523407348,214.0
Rice,-76.49104962919756,215.0
Georgia Southern,-82.92064050602583,216.0
Kansas,-90.66580253918426,217.0
Duke,-92.54781314632334,218.0
New Mexico State,-100.06104964245566,219.0
Akron,-109.02475755179218,220.0
Vanderbilt,-109.32633809871449,221.0
Indiana,-110.31162889458842,222.0
Florida International,-118.65111168142063,223.0
New Mexico,-119.4118851093778,224.0
Connecticut,-123.05183098406746,225.0
Massachusetts,-134.42262419822262,226.0
Temple,-137.11074985684354,227.0
