Team,Rating Week 6,Rank Week 6
Towson,125.20586063569827,114.0
South Dakota,80.69091468256175,115.0
Troy,71.76229166654556,116.0
Missouri State,44.53563239566154,117.0
Central Michigan,37.8302792213424,118.0
Richmond,37.76323067968429,119.0
San Jose State,27.72581473429237,120.0
Northern Iowa,-5.808168527061148,121.0
Kent State,-7.529762575663678,122.0
North Dakota,-22.222773103868377,123.0
Youngstown State,-64.49655814566901,124.0
Montana State,-76.72630667362361,125.0
Delaware,-80.95799777616983,126.0
Western Illinois,-90.91613230105511,127.0
Mercer,-128.54778588452862,128.0
Austin Peay,-137.31104288600125,129.0
Southeast Missouri State,-146.17346997829847,130.0
Houston Baptist,-174.85654380812898,131.0
Charleston Southern,-183.24496570150248,132.0
Louisiana-Monroe,-183.8588324892519,133.0
Weber State,-195.24920310155704,134.0
Duquesne,-243.84400765639143,135.0
Southeastern Louisiana,-244.54909827880053,136.0
Albany,-264.0107762921035,137.0
Marshall,-271.8416420192848,138.0
Central Arkansas,-275.773237619218,139.0
Stony Brook,-290.58662940351456,140.0
Indiana,-326.5795806170221,141.0
St. Francis (PA),-330.673320563506,142.0
North Carolina Central,-361.8693794306883,143.0
Jacksonville State,-362.45453730499185,144.0
Lafayette,-376.2771326246675,145.0
Ball State,-413.6870109131831,146.0
Idaho State,-416.7664125168726,147.0
Sacramento State,-435.4445759558891,148.0
Jackson State,-441.6912784863957,149.0
Tennessee-Martin,-457.71708983720293,150.0
Monmouth,-460.8561108491578,151.0
North Carolina A&T,-468.35918423828946,152.0
Northwestern State,-478.6663166667617,153.0
Illinois,-486.63021084524206,154.0
Northern Colorado,-493.50677089689583,155.0
Citadel,-495.43368787153526,156.0
Colorado State,-498.7983491147195,157.0
Western Kentucky,-532.5617683336354,158.0
Kennesaw State,-541.8251527865243,159.0
Furman,-550.3793896584749,160.0
New Hampshire,-564.5455826692431,161.0
Wisconsin,-573.8046014687664,162.0
Elon,-602.2443296684766,163.0
Maine,-640.6822861665055,164.0
Indiana State,-652.8503573351555,165.0
Cal Poly,-656.6668150442912,166.0
McNeese State,-658.2269107056418,167.0
Alabama State,-664.6367722602603,168.0
Abilene Christian,-677.345373420103,169.0
Campbell,-696.0256187252335,170.0
Florida A&M,-733.0016834589119,171.0
Morgan State,-736.2927259893395,172.0
Bryant,-775.3212604343506,173.0
Howard,-796.1399122424599,174.0
Virginia Military Institute,-814.1270908220982,175.0
Southern,-816.4385459581822,176.0
William & Mary,-841.926302887603,177.0
Eastern Illinois,-845.3383321610653,178.0
Eastern Kentucky,-850.7999656504115,179.0
Tennessee Tech,-852.5704085385206,180.0
Hampton,-889.2409302057541,181.0
Colgate,-911.4447291148552,182.0
Lamar,-914.7063879919749,183.0
Texas State,-962.0015720887689,184.0
Western Carolina,-967.2121020532995,185.0
Bethune-Cookman,-974.3848782073826,186.0
Gardner-Webb,-1019.8745645871638,187.0
Nicholls State,-1134.8485033117342,188.0
Southern Utah,-1156.8569561003653,189.0
Georgia Southern,-1172.6329714973274,190.0
Portland State,-1187.194277599958,191.0
Illinois State,-1194.1544747497007,192.0
Central Connecticut State,-1205.2832312193052,193.0
Robert Morris,-1222.7380074208434,194.0
Florida State,-1257.2667766542374,195.0
Norfolk State,-1266.6082710768271,196.0
North Texas,-1384.4032044856467,197.0
Texas Southern,-1410.7295753434908,198.0
South Carolina State,-1464.1166524061327,199.0
Murray State,-1507.691431401221,200.0
California,-1508.763286737047,201.0
Tulane,-1526.5798645469088,202.0
New Mexico,-1570.7208852674305,203.0
Tulsa,-1577.3175792813465,204.0
Fordham,-1579.2514217312798,205.0
Old Dominion,-1648.350496763511,206.0
South Florida,-1650.307528877581,207.0
Navy,-1688.5846074219892,208.0
Georgia State,-1772.653543770963,209.0
Colorado,-1820.1741991910696,210.0
Southern Mississippi,-1845.7454401932227,211.0
Florida International,-1866.980327530898,212.0
Wagner,-1873.5354305766891,213.0
Idaho,-1944.3751387581713,214.0
Vanderbilt,-1954.0687473122373,215.0
Ohio,-1956.3992283359655,216.0
Kansas,-1983.8262667328813,217.0
Rice,-2029.7145190528092,218.0
Arkansas State,-2153.7004561574786,219.0
Arizona,-2157.4162251051694,220.0
Grambling State,-2296.8899120847223,221.0
Akron,-2361.4746499959083,222.0
New Mexico State,-2432.7046602697574,223.0
Nevada-Las Vegas,-2481.839215717848,224.0
Long Island,-2520.0399795576927,225.0
Massachusetts,-2764.021184598304,226.0
Connecticut,-2770.345885136206,227.0
